Heartbeat @ Bedok ActiveSG Sport Centre,11_ BEDOK NORTH STREET 1_     Singapore 469662, 6443 5511 ,,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Bedok%20Sports%20Centre%20Heartbeat%20Bedok/heartbeatbedok01.jpg,Daily 7.00am – 10.00pm
Woodlands Stadium,1 Woodlands St 13    Singapore 738597, 62693892,Woodlands stadium is a public sport stadium operated by Sport Singapore. Woodlands Sport Centre_ formerly known as Woodlands Sport and Recreation Centre_ operates  in a mature estate_ serving its community with its well managed and upgraded facilities. It has  attracted a sizable following among the residents in the community_ and is able to tap on the  Woodlands regional centre to offer it an alternative segment for further growth.     Facility Information: 1 football pitch_ 8 running tracks and 1 fitness corner,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Woodlands%20Stadium/Woodland%20Stadium1.jpg,Daily 4.30am – 9.30pm
Woodlands Swimming Complex,3 Woodlands St 13     Singapore 738600, 62694192,Woodlands Swimming Complex is a public swimming complex managed by Sport Singapore. Woodlands Sport Centre_ formerly known as Woodlands Sport and Recreation Centre_ operates in a mature estate_ serving its community with its well managed and upgraded facilities. It has attracted a sizable following among the residents in the community_ and is able to tap on the Woodlands regional centre to offer it an alternative segment for further growth.  Woodlands Sport Centre has introduced Aqua Aerobics at its Swimming Complex_ and will continue to expand its programme offerings at its facilities to expand its market segment.  Facility Information: 1 competition pool_ 1 teaching pool and 1 wading pool,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Woodlands%20Swimming%20Complex/Woodland%20Swimming%20Complex1.jpg,unknown
Yio Chu Kang ActiveSG Gym,200 Ang Mo Kio Avenue 9    Singapore 569770, 64824980,Yio Chu Kang ActiveSG Gym_ formerly known as Yio Chu Kang ClubFITT Gym_ is a public gym operated by Sport Singapore. Facilities Type: Standard gymnasium equipment   Parking Facilities: 225 (Car)_ 74 (Motorcycle)_ 2 (Handicap),https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yio%20Chu%20Kang%20ActiveSG%20Gym/Yio%20Chu%20Kang%20ActiveSG%20Gym1.jpg,Daily: 7.00am - 10.00pm (Including Public Holidays)
Yio Chu Kang Sports Centre,200_ ANG MO KIO AVENUE 9_     Singapore 569770, 64839370,Yio Chu Kang Sport Centre_ formerly known as Yio Chu Kang Sport and Recreation Centre_ offers a spacious layout which best resembles a clubhouse. Its location besides the Yio Chu Kang MRT station and bus interchange makes it extremely accessible. Yio Chu Kang serves a wide range of population segment located within close proximity_ with Nanyang Polytechnic on its left_ a commercial industrial park to its right_ and the grassroots club,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yio%20Chu%20Kang%20Sports%20Recreation%20Centre/Yio%20Chu%20Kang%20Sports%20Centre.jpg,unknown
Yio Chu Kang Sports Hall,200 Ang Mo Kio Avenue 9    Singapore 569770, 64824980,Yio Chu Kang Sport Hall is a public sport hall operated by Sport Singapore. Facility Information: 6 badminton Courts & Table Tennis Academy,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yio%20Chu%20Kang%20Sports%20Hall/Yio%20Chu%20Kang%20Sports%20Hall2.jpg,Daily : 7am - 10pm
Yio Chu Kang Squash Centre,200 Ang Mo Kio Avenue 9    Singapore 569770, 64824980,Yio Chu Kang Squash Centre is managed by Sport Singapore. Facility Information:  5 Courts,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yio%20Chu%20Kang%20Squash%20Centre/Yio%20Chu%20Kang%20Squash2.jpg,unknown
Yio Chu Kang Stadium,210 Ang Mo Kio Avenue 9    Singapore 569777, 64824980,Facility Information: Rugby specific stadium with 8 lane running track.,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yio%20Chu%20Kang%20Stadium/Yio%20Chu%20Kang%20Stadium1.jpg,unknown
Yio Chu Kang Swimming Complex,202 Ang Mo Kio Avenue 9    Singapore 569771, 64819054,Facilities Type: 1 Competition Pool_ 1 Teaching Pool_ 1 Wading Pool,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yio%20Chu%20Kang%20Swimming%20Complex/Yio%20Chu%20Kang%20Swimming%20Complex1.jpg,unknown
Yio Chu Kang Tennis Centre,200 Ang Mo Kio Avenue 9    Singapore 569770, ,Yio chu kang tennis centre is a tennis centre managed by Sport Singapore. Facility Information: 9 Courts,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yio%20Chu%20Kang%20Tennis%20Centre/Yio%20Chu%20Kang%20Tennis%20Courts1.jpg,unknown
Yishun ActiveSG Gym,101 Yishun Avenue 1    Singapore 769130, 68518604,Yishun ActiveSG Gym_ formerly known as Yishun ClubFITT Gym_ is a public gym operated by Sport Singapore. Yishun Sport Centre_ formerly known as Yishun Sport and Recreation Centre_ can be looked upon as two separate satellite centres_ with the Swimming Complex located approximately three bus stops away from the Sport Hall and Stadium. Yishun manage its facilities effectively_ allowing it to deliver consistent service standards_ and attract a good following for its gyms_ and sports programmes.  Yishun Sport Centre will continue to serve the community in the North by offering a well managed facility while expanding its programme offerings to appeal to different segments of the market.  Facility information: Free weights area Exercise equipment 8 treadmills,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yishun%20ActiveSG%20Gym/Yishun%20ActiveSG%20Gym4.jpg,Daily: 7.00am - 10.00pm (Including Public Holidays)
Yishun Sports Centre,101 Yishun Ave 1    Singapore 769130, 68518600,Yishun Sport Centre_ formerly known as Yishun Sport and Recreation Centre_ can be looked upon as two separate satellite centres_ with the Swimming Complex located approximately three bus stops away from the Sport Hall and Stadium. Yishun manage its facilities effectively_ allowing it to deliver consistent service standards_ and attract a good following for its gyms_ and sports programmes. Yishun Sport Centre will continue to serve the community in the North by offering a well managed facility while expanding its programme offerings to appeal to different segments of the market.,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yishun%20Sports%20Hall/Yishun%20Sports%20Hall1.jpg,unknown
Yishun Sports Hall,101 Yishun Avenue 1    Singapore 769130, 67567416,Yishun Sport Hall is a public sport hall managed by Sport Singapore Yishun Sport Centre_ formerly known as Yishun Sport and Recreation Centre_ can be looked upon as two separate satellite centres_ with the Swimming Complex located approximately three bus stops away from the Sport Hall and Stadium. Yishun Sport Centre manage its facilities effectively_ allowing it to deliver consistent service standards_ and attract a good following for its gyms_ and sports programmes.  Yishun Sport Centre will continue to serve the community in the North by offering a well managed facility while expanding its programme offerings to appeal to different segments of the market.,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yishun%20Sports%20Hall/Yishun%20Sports%20Hall1.jpg,Daily: 7.00am - 10.00pm
Yishun Stadium,103 Yishun Avenue 1    Singapore 769131, 68518600,Yishun stadium is a public sport stadium operated by Sport Singapore. Yishun Sport Centre_ formerly known as Yishun Sport and Recreation Centre_ can be looked upon as two separate satellite centres_ with the Swimming Complex located approximately three bus stops away from the Sport Hall and Stadium. Yishun manage its facilities effectively_ allowing it to deliver consistent service standards_ and attract a good following for its gyms_ and sports programmes.  Yishun Sport Centre will continue to serve the community in the North by offering a well managed facility while expanding its programme offerings to appeal to different segments of the market.  Facility Information:  8-lane running track 1 pitch 2 sand pits for long jump fitness corner shot put throwing area outside the stadium,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yishun%20Stadium/Yishun%20Stadium1.jpg,unknown
Yishun Swimming Complex,351 Yishun Avenue 3    Singapore 769057, 67525513,Yishun swimming complex is a public swimming complex managed by Sport Singapore. Yishun Sport Centre_ formerly known as Yishun Sport and Recreation Centre_ can be looked upon as two separate satellite centres_ with the Swimming Complex located approximately three bus stops away from the Sport Hall and Stadium. Yishun manage its facilities effectively_ allowing it to deliver consistent service standards_ and attract a good following for its gyms_ and sports programmes.  Yishun Sport Centre will continue to serve the community in the North by offering a well managed facility while expanding its programme offerings to appeal to different segments of the market.  Facility information: 1 competition pool 1 teaching pool 1 wading pool,https://www.myactivesg.com/~/media/Consumer/Images/Facilities/Yishun%20Swimming%20Complex/Yishun%20Swimming%20Complex3.jpg,unknown
